x,y,timestamp,BSSID,RSSI
481.0,70.0,1746003075156,38:20:56:81:03:8f,-80
481.0,70.0,1746003075156,38:20:56:7e:de:85,-67
481.0,70.0,1746003075156,38:20:56:7e:de:83,-69
481.0,70.0,1746003075156,38:20:56:7e:de:82,-69
481.0,70.0,1746003075156,38:20:56:7e:de:80,-67
481.0,70.0,1746003075156,00:27:1c:bb:22:02,-92
481.0,70.0,1746003075156,38:20:56:81:08:20,-81
481.0,70.0,1746003075156,38:20:56:81:08:25,-81
481.0,70.0,1746003075156,38:20:56:81:08:23,-80
481.0,70.0,1746003075156,40:ca:63:2f:e1:d8,-77
481.0,70.0,1746003075156,88:57:1d:e2:dd:11,-77
481.0,70.0,1746003075156,9c:c9:eb:f8:12:8d,-70
481.0,70.0,1746003075156,80:e8:6f:d8:bd:aa,-86
481.0,70.0,1746003075156,00:1c:85:0f:17:09,-88
481.0,70.0,1746003075156,38:20:56:81:03:80,-81
481.0,70.0,1746003075156,80:e8:6f:d8:bd:ad,-86
481.0,70.0,1746003075156,80:e8:6f:d8:bd:ae,-86
481.0,70.0,1746003075156,38:20:56:81:03:83,-82
481.0,70.0,1746003075156,80:e8:6f:d8:bd:ac,-86
481.0,70.0,1746003075156,80:e8:6f:d8:bd:af,-87
481.0,70.0,1746003075156,38:20:56:85:ad:2a,-69
481.0,70.0,1746003075156,38:20:56:85:ad:2d,-70
481.0,70.0,1746003075156,38:20:56:85:ad:2e,-69
481.0,70.0,1746003075156,38:20:56:85:ad:2c,-69
481.0,70.0,1746003075156,38:20:56:81:04:2d,-88
481.0,70.0,1746003075156,38:20:56:81:04:2c,-87
481.0,70.0,1746003075156,38:20:56:81:04:2f,-87
481.0,70.0,1746003075156,38:20:56:81:04:2e,-86
481.0,70.0,1746003075156,70:5d:cc:9f:8f:78,-53
481.0,70.0,1746003075156,38:20:56:81:04:2a,-87
481.0,70.0,1746003075156,5a:86:94:48:5d:34,-75
481.0,70.0,1746003075156,38:20:56:85:ad:2f,-69
481.0,70.0,1746003075156,00:1c:85:0f:12:14,-63
481.0,70.0,1746003075156,04:42:1a:b5:77:04,-84
481.0,70.0,1746003075156,00:1c:85:0f:12:11,-64
481.0,70.0,1746004287509,80:e8:6f:d7:7a:8f,-72
481.0,70.0,1746004287509,80:e8:6f:d7:90:cd,-81
481.0,70.0,1746004287509,a0:36:bc:46:22:14,-89
481.0,70.0,1746004287509,80:e8:6f:d7:90:ce,-82
481.0,70.0,1746004287509,58:86:94:0b:3c:20,-64
481.0,70.0,1746004287509,80:e8:6f:d7:90:cc,-81
481.0,70.0,1746004287509,80:e8:6f:d7:7a:8c,-72
481.0,70.0,1746004287509,70:5d:cc:9f:8f:7a,-75
481.0,70.0,1746004287509,80:e8:6f:d7:7a:8d,-72
481.0,70.0,1746004287509,80:e8:6f:d7:90:cf,-81
481.0,70.0,1746004287509,58:86:94:15:d9:64,-88
481.0,70.0,1746004287509,80:e8:6f:d7:7a:8e,-72
481.0,70.0,1746004287509,38:20:56:81:03:8a,-85
481.0,70.0,1746004287509,80:e8:6f:d7:7a:8a,-72
481.0,70.0,1746004287509,38:20:56:81:03:8c,-86
481.0,70.0,1746004287509,38:20:56:81:03:8d,-85
481.0,70.0,1746004287509,38:20:56:81:03:8e,-86
481.0,70.0,1746004287509,38:20:56:81:03:8f,-86
481.0,70.0,1746004287509,94:d4:69:fa:83:45,-58
481.0,70.0,1746004287509,38:20:56:7e:de:85,-71
481.0,70.0,1746004287509,94:d4:69:fa:83:40,-60
481.0,70.0,1746004287509,38:20:56:7e:de:83,-72
481.0,70.0,1746004287509,94:d4:69:fa:83:42,-57
481.0,70.0,1746004287509,94:d4:69:fa:83:43,-58
481.0,70.0,1746004287509,38:20:56:7e:de:82,-74
481.0,70.0,1746004287509,38:20:56:81:08:22,-79
481.0,70.0,1746004287509,38:20:56:81:08:25,-78
481.0,70.0,1746004287509,94:d4:69:fa:83:4d,-60
481.0,70.0,1746004287509,94:d4:69:fa:83:4e,-60
481.0,70.0,1746004287509,94:d4:69:fa:83:4f,-59
481.0,70.0,1746004287509,94:d4:69:fa:83:4a,-60
481.0,70.0,1746004287509,94:d4:69:fa:83:4c,-60
481.0,70.0,1746004287509,40:ca:63:2f:e1:d8,-77
481.0,70.0,1746004287509,80:e8:6f:d7:7a:82,-60
481.0,70.0,1746004287509,80:e8:6f:d7:7a:83,-59
481.0,70.0,1746004287509,38:20:56:80:ff:6c,-77
481.0,70.0,1746004287509,9c:c9:eb:f8:12:8d,-78
481.0,70.0,1746004287509,80:e8:6f:d8:bd:aa,-87
481.0,70.0,1746004287509,80:e8:6f:d7:7a:85,-59
481.0,70.0,1746004287509,38:20:56:80:ff:6a,-87
481.0,70.0,1746004287509,80:e8:6f:d8:bd:ad,-86
481.0,70.0,1746004287509,80:e8:6f:d7:7a:80,-59
481.0,70.0,1746004287509,38:20:56:80:ff:6d,-77
481.0,70.0,1746004287509,38:20:56:81:03:82,-81
481.0,70.0,1746004287509,38:20:56:80:ff:6e,-77
481.0,70.0,1746004287509,38:20:56:81:03:83,-80
481.0,70.0,1746004287509,38:20:56:81:03:85,-81
481.0,70.0,1746004287509,38:20:56:85:ad:2a,-70
481.0,70.0,1746004287509,38:20:56:7e:de:8e,-71
481.0,70.0,1746004287509,38:20:56:7e:de:8f,-71
481.0,70.0,1746004287509,38:20:56:7e:de:8c,-72
481.0,70.0,1746004287509,38:20:56:85:ad:2d,-69
481.0,70.0,1746004287509,38:20:56:80:ff:62,-81
481.0,70.0,1746004287509,38:20:56:7e:de:8d,-72
481.0,70.0,1746004287509,38:20:56:85:ad:2e,-67
481.0,70.0,1746004287509,38:20:56:7e:de:8a,-72
481.0,70.0,1746004287509,38:20:56:80:ff:60,-81
481.0,70.0,1746004287509,38:20:56:85:ad:2c,-86
481.0,70.0,1746004287509,38:20:56:80:ff:65,-83
481.0,70.0,1746004287509,94:d4:69:fa:7e:ca,-46
481.0,70.0,1746004287509,94:d4:69:fa:7e:cf,-47
481.0,70.0,1746004287509,86:25:19:c9:d3:50,-86
481.0,70.0,1746004287509,94:d4:69:fa:7e:cc,-45
481.0,70.0,1746004287509,94:d4:69:fa:7e:ce,-45
481.0,70.0,1746004287509,94:d4:69:fa:7e:cd,-46
481.0,70.0,1746004287509,38:20:56:81:04:2d,-86
481.0,70.0,1746004287509,38:20:56:81:04:2c,-86
481.0,70.0,1746004287509,38:20:56:81:04:2f,-87
481.0,70.0,1746004287509,38:20:56:81:04:2e,-86
481.0,70.0,1746004287509,38:20:56:81:08:2a,-76
481.0,70.0,1746004287509,38:20:56:81:00:2f,-84
481.0,70.0,1746004287509,38:20:56:81:00:2e,-84
481.0,70.0,1746004287509,38:20:56:81:00:2d,-85
481.0,70.0,1746004287509,38:20:56:81:00:2c,-86
481.0,70.0,1746004287509,38:20:56:81:08:2e,-76
481.0,70.0,1746004287509,70:5d:cc:9f:8f:78,-57
481.0,70.0,1746004287509,38:20:56:81:08:2f,-75
481.0,70.0,1746004287509,dc:62:79:c8:f4:ba,-76
481.0,70.0,1746004287509,38:20:56:81:00:2a,-86
481.0,70.0,1746004287509,38:20:56:81:08:2c,-76
481.0,70.0,1746004287509,38:20:56:81:08:2d,-75
481.0,70.0,1746004287509,38:20:56:81:04:2a,-86
481.0,70.0,1746004287509,04:42:1a:b5:77:00,-75
481.0,70.0,1746004287509,38:20:56:85:ad:2f,-68
481.0,70.0,1746004287509,80:e8:6f:d7:90:ca,-81
481.0,70.0,1746004287509,00:1c:85:0f:12:11,-76
481.0,70.0,1746004295543,80:e8:6f:d7:7a:8f,-74
481.0,70.0,1746004295543,38:20:56:85:ad:8f,-86
481.0,70.0,1746004295543,a0:36:bc:46:22:14,-88
481.0,70.0,1746004295543,38:20:56:85:ad:8d,-88
481.0,70.0,1746004295543,58:86:94:0b:3c:20,-77
481.0,70.0,1746004295543,38:20:56:85:ad:8e,-88
481.0,70.0,1746004295543,80:e8:6f:d7:7a:8c,-74
481.0,70.0,1746004295543,80:e8:6f:d7:7a:8d,-74
481.0,70.0,1746004295543,80:e8:6f:d7:7a:8e,-74
481.0,70.0,1746004295543,80:e8:6f:d7:7a:8a,-74
481.0,70.0,1746004295543,38:20:56:85:ad:8c,-88
481.0,70.0,1746004295543,38:20:56:85:ad:8a,-87
481.0,70.0,1746004295543,38:20:56:81:03:ee,-87
481.0,70.0,1746004295543,38:20:56:81:03:ef,-87
481.0,70.0,1746004295543,94:d4:69:fa:83:43,-65
481.0,70.0,1746004295543,38:20:56:81:03:ea,-89
481.0,70.0,1746004295543,38:20:56:81:03:ec,-89
481.0,70.0,1746004295543,38:20:56:81:03:ed,-88
481.0,70.0,1746004295543,94:d4:69:fa:83:4d,-60
481.0,70.0,1746004295543,94:d4:69:fa:83:4e,-60
481.0,70.0,1746004295543,94:d4:69:fa:83:4f,-60
481.0,70.0,1746004295543,94:d4:69:fa:83:4a,-60
481.0,70.0,1746004295543,94:d4:69:fa:83:4c,-60
481.0,70.0,1746004295543,00:1c:85:0c:40:a3,-58
481.0,70.0,1746004295543,00:1c:85:0c:3d:98,-84
481.0,70.0,1746004295543,38:20:56:85:ad:20,-63
481.0,70.0,1746004295543,00:1c:85:0f:06:41,-89
481.0,70.0,1746004295543,38:20:56:85:ad:25,-66
481.0,70.0,1746004295543,38:20:56:80:ff:6c,-79
481.0,70.0,1746004295543,38:20:56:85:ad:22,-64
481.0,70.0,1746004295543,38:20:56:85:ad:23,-66
481.0,70.0,1746004295543,38:20:56:80:ff:6a,-79
481.0,70.0,1746004295543,38:20:56:80:ff:6f,-78
481.0,70.0,1746004295543,38:20:56:80:ff:6d,-78
481.0,70.0,1746004295543,38:20:56:80:ff:6e,-78
481.0,70.0,1746004295543,38:20:56:7e:de:8e,-69
481.0,70.0,1746004295543,38:20:56:7e:de:8f,-69
481.0,70.0,1746004295543,38:20:56:7e:de:8c,-69
481.0,70.0,1746004295543,38:20:56:7e:de:8d,-69
481.0,70.0,1746004295543,38:20:56:7e:de:8a,-69
481.0,70.0,1746004295543,94:d4:69:fa:7e:ca,-49
481.0,70.0,1746004295543,80:e8:6f:d7:90:c2,-73
481.0,70.0,1746004295543,80:e8:6f:d7:90:c3,-74
481.0,70.0,1746004295543,94:d4:69:fa:7e:cf,-42
481.0,70.0,1746004295543,94:d4:69:fa:7e:cc,-49
481.0,70.0,1746004295543,94:d4:69:fa:7e:ce,-48
481.0,70.0,1746004295543,94:d4:69:fa:7e:cd,-48
481.0,70.0,1746004295543,94:d4:69:fa:7e:c0,-54
481.0,70.0,1746004295543,38:20:56:81:08:2a,-76
481.0,70.0,1746004295543,38:20:56:81:00:2f,-87
481.0,70.0,1746004295543,38:20:56:81:00:2e,-86
481.0,70.0,1746004295543,dc:62:79:c8:f4:bb,-69
481.0,70.0,1746004295543,38:20:56:81:00:2d,-87
481.0,70.0,1746004295543,38:20:56:81:00:2c,-85
481.0,70.0,1746004295543,94:d4:69:fa:7e:c3,-53
481.0,70.0,1746004295543,38:20:56:81:08:2e,-76
481.0,70.0,1746004295543,94:d4:69:fa:7e:c2,-54
481.0,70.0,1746004295543,38:20:56:81:08:2f,-75
481.0,70.0,1746004295543,dc:62:79:c8:f4:ba,-76
481.0,70.0,1746004295543,38:20:56:81:00:2a,-87
481.0,70.0,1746004295543,94:d4:69:fa:7e:c5,-54
481.0,70.0,1746004295543,38:20:56:81:08:2c,-75
481.0,70.0,1746004295543,38:20:56:81:08:2d,-75
481.0,70.0,1746004295543,70:5d:cc:9f:8f:7a,-79
481.0,70.0,1746004295543,38:20:56:81:03:8a,-82
481.0,70.0,1746004295543,38:20:56:81:03:8c,-80
481.0,70.0,1746004295543,38:20:56:81:03:8d,-81
481.0,70.0,1746004295543,38:20:56:81:03:8e,-81
481.0,70.0,1746004295543,38:20:56:81:03:8f,-82
481.0,70.0,1746004295543,38:20:56:7e:de:85,-70
481.0,70.0,1746004295543,38:20:56:7e:de:80,-70
481.0,70.0,1746004295543,58:86:94:52:43:92,-83
481.0,70.0,1746004295543,40:ca:63:2f:e1:d8,-78
481.0,70.0,1746004295543,88:57:1d:e2:dd:11,-66
481.0,70.0,1746004295543,9c:c9:eb:f8:12:8d,-72
481.0,70.0,1746004295543,80:e8:6f:d8:bd:aa,-85
481.0,70.0,1746004295543,38:20:56:81:03:80,-74
481.0,70.0,1746004295543,80:e8:6f:d8:bd:ad,-85
481.0,70.0,1746004295543,80:e8:6f:d8:bd:ae,-86
481.0,70.0,1746004295543,38:20:56:81:03:82,-74
481.0,70.0,1746004295543,38:20:56:81:03:83,-74
481.0,70.0,1746004295543,80:e8:6f:d8:bd:ac,-86
481.0,70.0,1746004295543,80:e8:6f:d8:bd:af,-86
481.0,70.0,1746004295543,38:20:56:85:ad:2a,-70
481.0,70.0,1746004295543,38:20:56:85:ad:2d,-70
481.0,70.0,1746004295543,38:20:56:85:ad:2e,-70
481.0,70.0,1746004295543,38:20:56:85:ad:2c,-71
481.0,70.0,1746004295543,38:20:56:81:04:2d,-85
481.0,70.0,1746004295543,38:20:56:81:04:2c,-86
481.0,70.0,1746004295543,38:20:56:81:04:2f,-87
481.0,70.0,1746004295543,38:20:56:81:04:2e,-86
481.0,70.0,1746004295543,70:5d:cc:9f:8f:78,-56
481.0,70.0,1746004295543,38:20:56:81:04:2a,-86
481.0,70.0,1746004295543,04:42:1a:b5:77:00,-76
481.0,70.0,1746004295543,38:20:56:85:ad:2f,-70
481.0,70.0,1746004295543,00:1c:85:0f:12:14,-54
481.0,70.0,1746004295543,04:42:1a:b5:77:04,-83
481.0,70.0,1746004295543,00:1c:85:0f:12:11,-76
493.0,172.0,1746003096270,80:e8:6f:d7:7a:8f,-59
493.0,172.0,1746003096270,80:e8:6f:d8:bd:a0,-79
493.0,172.0,1746003096270,80:e8:6f:d7:7a:8c,-59
493.0,172.0,1746003096270,80:e8:6f:d7:7a:8d,-59
493.0,172.0,1746003096270,80:e8:6f:d7:7a:8e,-58
493.0,172.0,1746003096270,80:e8:6f:d8:bd:a5,-80
493.0,172.0,1746003096270,38:20:56:81:03:8a,-81
493.0,172.0,1746003096270,80:e8:6f:d8:bd:a2,-79
493.0,172.0,1746003096270,80:e8:6f:d7:7a:8a,-58
493.0,172.0,1746003096270,80:e8:6f:d8:bd:a3,-79
493.0,172.0,1746003096270,38:20:56:81:03:8c,-83
493.0,172.0,1746003096270,38:20:56:81:03:8d,-82
493.0,172.0,1746003096270,38:20:56:81:03:8e,-82
493.0,172.0,1746003096270,38:20:56:81:03:8f,-82
493.0,172.0,1746003096270,38:20:56:81:03:ee,-86
493.0,172.0,1746003096270,94:d4:69:fa:7e:ea,-88
493.0,172.0,1746003096270,94:d4:69:fa:83:45,-78
493.0,172.0,1746003096270,38:20:56:81:03:ef,-87
493.0,172.0,1746003096270,94:d4:69:fa:7e:ec,-88
493.0,172.0,1746003096270,94:d4:69:fa:83:40,-78
493.0,172.0,1746003096270,94:d4:69:fa:83:42,-78
493.0,172.0,1746003096270,94:d4:69:fa:83:43,-78
493.0,172.0,1746003096270,38:20:56:81:03:ea,-87
493.0,172.0,1746003096270,94:d4:69:fa:7e:ee,-89
493.0,172.0,1746003096270,94:d4:69:fa:7e:ed,-88
493.0,172.0,1746003096270,38:20:56:81:03:ec,-86
493.0,172.0,1746003096270,38:20:56:81:03:ed,-87
493.0,172.0,1746003096270,94:d4:69:fa:7e:ef,-87
493.0,172.0,1746003096270,94:d4:69:fa:83:4d,-58
493.0,172.0,1746003096270,94:d4:69:fa:83:4e,-57
493.0,172.0,1746003096270,94:d4:69:fa:83:4f,-57
493.0,172.0,1746003096270,94:d4:69:fa:83:4a,-58
493.0,172.0,1746003096270,94:d4:69:fa:83:4c,-58
493.0,172.0,1746003096270,00:1c:85:0c:40:a0,-68
493.0,172.0,1746003096270,00:1c:85:0c:40:a3,-65
493.0,172.0,1746003096270,40:ca:63:2f:e1:d8,-83
493.0,172.0,1746003096270,38:20:56:85:ad:20,-83
493.0,172.0,1746003096270,88:57:1d:e2:dd:11,-80
493.0,172.0,1746003096270,80:e8:6f:d7:7a:82,-66
493.0,172.0,1746003096270,80:e8:6f:d7:7a:83,-66
493.0,172.0,1746003096270,38:20:56:80:ff:6c,-78
493.0,172.0,1746003096270,38:20:56:85:ad:25,-81
493.0,172.0,1746003096270,fe:62:79:c8:f4:ba,-77
493.0,172.0,1746003096270,80:e8:6f:d8:bd:aa,-88
493.0,172.0,1746003096270,38:20:56:85:ad:22,-81
493.0,172.0,1746003096270,80:e8:6f:d7:7a:85,-66
493.0,172.0,1746003096270,38:20:56:80:ff:6a,-78
493.0,172.0,1746003096270,38:20:56:85:ad:23,-80
493.0,172.0,1746003096270,80:e8:6f:d7:7a:80,-67
493.0,172.0,1746003096270,38:20:56:80:ff:6d,-78
493.0,172.0,1746003096270,38:20:56:80:ff:6e,-78
493.0,172.0,1746003096270,68:7f:f0:00:f3:a6,-85
493.0,172.0,1746003096270,38:20:56:85:ad:2a,-78
493.0,172.0,1746003096270,68:7f:f0:00:f3:a5,-91
493.0,172.0,1746003096270,38:20:56:7e:de:8e,-67
493.0,172.0,1746003096270,38:20:56:7e:de:8f,-68
493.0,172.0,1746003096270,38:20:56:7e:de:8c,-67
493.0,172.0,1746003096270,38:20:56:85:ad:2d,-77
493.0,172.0,1746003096270,38:20:56:7e:de:8d,-66
493.0,172.0,1746003096270,38:20:56:85:ad:2e,-77
493.0,172.0,1746003096270,38:20:56:7e:de:8a,-66
493.0,172.0,1746003096270,38:20:56:85:ad:2c,-77
493.0,172.0,1746003096270,80:e8:6f:d7:90:c0,-86
